Id,TenancyId,DocumentType,DocumentNo,ExternalDocRef,TransactionDate,TransactionAmount
26790,737,Receipt,R12887,RLC7XY1SUV,2023-12-12 15:30:55.158639,-10500.00
26791,179,Receipt,R12888,RL81KCV3P5,2023-12-12 15:41:14.583471,-11500.00
26792,502,Receipt,R12889,RL61D8TNHL,2023-12-12 15:43:38.31714,-8000.00
26793,365,Receipt,R12890,RL466CR1SC,2023-12-12 15:44:52.569413,-85000.00
26794,65,Receipt,R12891,RL22XPOCUI,2023-12-12 15:45:28.404517,-14000.00
26795,789,Receipt,R12892,LANTANA03-12-23,2023-12-04 16:09:00.0,-130000
26796,343,Receipt,R12893,RUNDAELECRCT,2023-12-05 16:12:00.0,-35011
26797,815,Invoice,N13892,,2023-12-01 00:00:00.0,31000
26798,815,Receipt,R12894,RKP8CMDBJQ,2023-12-12 16:20:46.148785,-31000.00
26799,61,Receipt,R12895,RLC4YBMUZW,2023-12-12 17:28:42.667799,-14800.00
26800,228,Receipt,R12896,RLC1YD822R,2023-12-12 17:40:52.555631,-15000.00
26801,677,Receipt,R12897,RLC3ZBTHCJ,2023-12-12 21:34:44.455739,-8000.00
26802,54,Receipt,R12898,RLC3ZEP955,2023-12-12 22:05:58.900146,-12500.00
26803,29,Receipt,R12899,RLC4ZHPWDW,2023-12-12 22:50:41.894421,-1000.00
26804,504,Receipt,R12900,RLD2ZNFUHM,2023-12-13 04:31:40.1937,-9500.00
26805,609,Receipt,R12901,RLD2ZNMUCK,2023-12-13 04:59:00.277905,-3000.00
26806,513,Receipt,R12902,RLD7108ZDF,2023-12-13 09:00:44.038412,-8000.00
26807,585,Receipt,R12903,RLD815SAEK,2023-12-13 09:56:14.879509,-500.00
26808,554,Receipt,R12904,RLD61Q2KIE,2023-12-13 13:05:57.124414,-7500.00
26809,82,Receipt,R12905,RL69D5PJ07,2023-12-13 14:14:40.961668,-17500.00
26810,83,Receipt,R12906,RL60D5WJW4,2023-12-13 14:14:50.379291,-17000.00
26811,316,Receipt,R12907,RLD726YDZR,2023-12-13 15:37:22.579263,-14600.00
26812,615,Receipt,R12908,RLD82JZ7XW,2023-12-13 17:25:41.076684,-8000.00
26813,408,Receipt,R12909,RLD62LAYEU,2023-12-13 17:35:14.625064,-4000.00
26814,778,Receipt,R12910,RLD92XIYI9,2023-12-13 18:54:31.290775,-8000.00
26815,377,Receipt,R12911,RLD93AIMN3,2023-12-13 20:08:15.343309,-11500.00
26816,176,Receipt,R12912,RLD23FCHQE,2023-12-13 20:40:44.700073,-8000.00
26817,277,Receipt,R12913,RLD43JNSTM,2023-12-13 21:15:05.782567,-10000.00
26818,154,Receipt,R12914,RLD03PB2RW,2023-12-13 22:16:33.660215,-13500.00
26819,337,Receipt,R12915,RLE7467HJJ,2023-12-14 08:34:16.717665,-8500.00
26820,610,Receipt,R12916,RLE34E60DL,2023-12-14 09:56:36.81127,-4000.00
26821,368,Receipt,R12917,RLE94SPM3R,2023-12-14 12:11:37.91714,-7500.00
26822,96,Receipt,R12918,RLE45JPPF0,2023-12-14 16:11:37.698636,-15500.00
26823,489,Receipt,R12919,RLE865WXWU,2023-12-14 18:51:16.947071,-14500.00
26824,330,Receipt,R12920,RLE16Q04LJ,2023-12-14 20:52:18.181708,-16500.00
26825,224,Receipt,R12921,RLF877C51G,2023-12-15 05:49:25.279001,-12500.00
26826,52,Receipt,R12922,RLF17BF4QN,2023-12-15 07:30:10.349209,-12500.00
26827,607,Receipt,R12923,RLF57L7NUH,2023-12-15 09:19:07.942119,-8000.00
26828,422,Receipt,R12924,RLF17NLKXH,2023-12-15 09:42:41.327683,-16000.00
26829,326,Receipt,R12925,RLF684UU3G,2023-12-15 12:18:47.821466,-15500.00
26830,759,Receipt,R12926,RLF785EASR,2023-12-15 12:23:31.516919,-9500.00
26831,556,Receipt,R12927,RLF38P7YJ5,2023-12-15 15:14:03.285493,-4000.00
26832,435,Receipt,R12928,RLF08TR948,2023-12-15 15:52:41.14603,-2000.00
26833,314,Receipt,R12929,RLF88UFL22,2023-12-15 15:58:32.705694,-5000.00
26834,585,Receipt,R12930,RLF491QY0Y,2023-12-15 16:57:58.177747,-700.00
26835,804,Receipt,R12931,RLF79V9F3F,2023-12-15 20:00:42.890572,-12500.00
26836,467,Receipt,R12932,RLF89YYT8O,2023-12-15 20:23:55.216009,-7000.00
26837,716,Receipt,R12933,RLF69ZA052,2023-12-15 20:25:58.106912,-5000.00
26838,250,Receipt,R12934,RLG9AU6OGX,2023-12-16 08:26:11.039395,-6500.00
26839,697,Receipt,R12935,RLG6BD76MC,2023-12-16 11:28:28.232246,-3000.00
26840,246,Receipt,R12936,RLG4BPH37Q,2023-12-16 13:18:02.205256,-6500.00
26841,741,Receipt,R12937,RLG1CM538L,2023-12-16 17:47:20.052848,-14500.00
26842,29,Receipt,R12938,RLG9CODWW1,2023-12-16 18:02:38.493266,-600.00
26843,564,Receipt,R12939,RL64FCP386,2023-12-16 18:46:09.301385,-8000.00
26844,247,Receipt,R12940,RLG2CYJJU8,2023-12-16 19:06:18.520178,-6500.00
26845,806,Receipt,R12941,RLG0D1L4OM,2023-12-16 19:23:02.797131,-10000.00
26846,757,Receipt,R12942,RLH3EY2FWV,2023-12-17 13:30:10.836164,-5000.00
26847,585,Receipt,R12943,RLH8F5FU6C,2023-12-17 14:39:19.400777,-700.00
26848,285,Receipt,R12944,RLA5QA6R47,2023-12-17 16:28:18.8601,-5000.00
26849,816,Invoice,N13893,,2023-12-01 00:00:00.0,31000
26850,816,Receipt,R12945,RL25XPLOON,2023-12-17 17:20:13.22271,-13000.00
26851,816,Receipt,R12946,RKT6OZOTG8,2023-12-17 17:20:19.594825,-18000.00
26852,817,Invoice,N13894,,2023-12-01 00:00:00.0,31000
26853,817,Receipt,R12947,RKR3ILCXYP,2023-12-17 17:28:04.447612,-12000.00
26854,817,Receipt,R12948,RKE5C9JG77,2023-12-17 17:28:18.530388,-19000.00
26855,818,Invoice,N13895,,2023-12-01 00:00:00.0,17000
26856,818,Receipt,R12949,RKR1I3LM2F,2023-12-17 17:40:13.217748,-17000.00
26857,820,Invoice,N13896,,2023-11-01 00:00:00.0,17000
26858,820,Invoice,N13897,,2023-12-01 00:00:00.0,8000
26859,820,Receipt,R12950,RLB0TZ4CLY,2023-12-17 17:48:43.286414,-8000.00
26860,820,Receipt,R12951,RK52IYS7X2,2023-12-17 17:48:56.088261,-17000
26861,821,Receipt,R12952,RKM53AV9CF,2023-12-17 17:59:38.167056,-9000.00
26862,821,Receipt,R12953,RL94OPSTR6,2023-12-17 17:59:44.46092,-8000.00
26863,712,Receipt,R12954,RLH1FU34D1,2023-12-17 18:14:43.704731,-5000.00
26864,758,Receipt,R12955,RL362D8PQM,2023-12-17 19:05:51.883718,-9000.00
26865,758,Receipt,R12956,RKN45W0LLK,2023-12-17 19:06:02.590358,-1000.00
26866,467,Receipt,R12957,RLH6GASNZY,2023-12-17 20:03:21.97052,-3600.00
26867,690,Receipt,R12958,RLI0HDZGTA,2023-12-18 09:43:08.923548,-8000.00
26868,13,Receipt,R12959,RLI4HQH860,2023-12-18 11:38:33.376113,-8000.00
26869,556,Receipt,R12960,RLI8HTD96E,2023-12-18 12:05:17.52425,-4000.00
26870,51,Receipt,R12961,RLI1JOSNHZ,2023-12-18 20:36:07.547459,-12500.00
26871,294,Receipt,R12962,RLI8JYTZ7E,2023-12-18 22:02:21.255691,-6000.00
26872,686,Receipt,R12963,RLI9K1MOGL,2023-12-18 22:40:45.384612,-8000.00
26873,240,Receipt,R12964,RLI0K3R5YG,2023-12-18 23:28:08.786026,-12000.00
26874,822,Invoice,N13898,,2023-12-01 00:00:00.0,31000
26875,822,Receipt,R12965,RL3446L1FC,2023-12-03 00:22:00.0,-13000
26876,823,Invoice,N13899,,2023-12-01 00:00:00.0,17000
26877,823,Receipt,R12966,RKS7MQRD3V,2023-12-19 00:30:29.309862,-17000.00
26878,824,Invoice,N13900,,2023-12-01 00:00:00.0,23000
26879,824,Receipt,R12967,RKM22IIQL2,2023-12-19 00:37:44.712601,-23000.00
26880,249,Receipt,R12968,RLJ1KIFQS9,2023-12-19 08:45:35.134885,-3500.00
26881,585,Receipt,R12969,RLJ2KO6WUA,2023-12-19 09:43:24.650838,-500.00
26882,399,Receipt,R12970,RLJ0KR1JIK,2023-12-19 10:10:50.021961,-8000.00
26883,500,Receipt,R12971,RLJ2KY87J4,2023-12-19 11:16:26.102892,-8000.00
26884,646,Receipt,R12972,RLJ6MS15J6,2023-12-19 19:53:42.295185,-4000.00
26885,469,Receipt,R12973,RLK1NPML41,2023-12-20 08:02:26.896881,-5000.00
26886,75,Receipt,R12974,RLK6NS3EMG,2023-12-20 08:29:45.803902,-13500.00
26887,609,Receipt,R12975,RLK0O39YJG,2023-12-20 10:19:38.899885,-3000.00
26888,648,Receipt,R12976,RLK0OBJUGA,2023-12-20 11:34:12.335698,-8000.00
26889,72,Receipt,R12977,RLK7OE413L,2023-12-20 11:57:27.089625,-13500.00
26890,138,Receipt,R12978,RLK3OEV44L,2023-12-20 12:04:11.656464,-35000.00
26891,584,Receipt,R12979,RLK6ONSROU,2023-12-20 13:23:58.539551,-10500.00
26892,214,Receipt,R12980,RLK2OXRG34,2023-12-20 14:51:16.111365,-14500.00
26893,585,Receipt,R12981,RLK2P130P8,2023-12-20 15:20:59.906282,-400.00
26894,186,Receipt,R12982,RLK0P22HVI,2023-12-20 15:29:54.883524,-13500.00
26895,492,Receipt,R12983,RLK8PURHXG,2023-12-20 19:03:25.232489,-7500.00
26896,284,Receipt,R12984,RLK1Q1IUZB,2023-12-20 19:39:28.461885,-8000.00
26897,749,Receipt,R12985,RLK2Q8AR7O,2023-12-20 20:19:22.656993,-5000.00
26898,36,Receipt,R12986,RLK1QGN4JD,2023-12-20 21:19:00.58499,-8500.00
26899,57,Receipt,R12987,RLK0QKUH3O,2023-12-20 21:58:08.43691,-14000.00
26900,86,Receipt,R12988,RLL0QSHXLK,2023-12-21 00:48:45.235707,-17000.00
26901,221,Receipt,R12989,RLL8R6DWX2,2023-12-21 08:44:37.384453,-15000.00
26902,188,Receipt,R12990,RLL9RTBPLB,2023-12-21 12:14:04.604138,-8500.00
26903,410,Receipt,R12991,RLL0SFBA38,2023-12-21 15:23:37.511846,-1000.00
26904,149,Receipt,R12992,RLL8SSFH4G,2023-12-21 17:12:40.755008,-9000.00
26905,29,Receipt,R12993,RLL4U2RUAA,2023-12-21 22:37:29.715989,-1000.00
26906,304,Receipt,R12994,RLM8UIVNXS,2023-12-22 08:14:57.971474,-8000.00
26907,490,Receipt,R12995,RLM4UMF1LU,2023-12-22 08:50:57.563132,-13500.00
26908,802,Receipt,R12996,RLM9USGWU3,2023-12-22 09:48:29.379906,-8000.00
26909,769,Receipt,R12997,RLM6V1391G,2023-12-22 11:02:38.607994,-8000.00
26910,755,Receipt,R12998,RLM2VL4NPI,2023-12-22 13:49:32.239749,-22000.00
26911,334,Receipt,R12999,RLM1VUVLFN,2023-12-22 15:08:53.698714,-6000.00
26912,222,Receipt,R13000,RLM8VXEN70,2023-12-22 15:29:25.767032,-14500.00
26913,81,Receipt,R13001,RLM1W0Y34D,2023-12-22 15:58:08.793472,-13500.00
26914,462,Receipt,R13002,RLM4W3ND08,2023-12-22 16:19:31.09142,-8000.00
26915,585,Receipt,R13003,RLM1WIBMU3,2023-12-22 18:05:37.132295,-600.00
26916,21,Receipt,R13004,RLM2WVKMJS,2023-12-22 19:22:30.842929,-7500.00
26917,381,Receipt,R13005,RLM8WYVEWK,2023-12-22 19:39:41.0836,-8500.00
26918,732,Receipt,R13006,RLM2WZR70Q,2023-12-22 19:44:22.571748,-8000.00
26919,813,Receipt,R13007,RLM6X3CWWO,2023-12-22 20:04:48.996993,-5000.00
26920,712,Receipt,R13008,RLM8XCTCES,2023-12-22 21:05:08.735347,-8000.00
26921,249,Receipt,R13009,RLM6XDV49G,2023-12-22 21:12:37.165265,-4000.00
26922,240,Receipt,R13010,RLN9XRUD3N,2023-12-23 00:19:23.269143,-2500.00
26923,84,Receipt,R13011,RLN4XTC4VA,2023-12-23 01:32:46.330369,-17250.00
26924,181,Receipt,R13012,RLN3Y4Z2O9,2023-12-23 08:22:46.211361,-14000.00
26925,585,Receipt,R13013,RLN31BMK77,2023-12-23 18:35:11.057923,-600.00
26926,315,Receipt,R13014,RLN71DJJDH,2023-12-23 18:46:42.347269,-1000.00
26927,108,Receipt,R13015,RLN42CX99E,2023-12-23 23:12:11.976463,-3000.00
26928,585,Receipt,R13016,RLO939ZM3H,2023-12-24 11:17:26.522688,-800.00
26929,331,Receipt,R13017,RLO24679FG,2023-12-24 15:55:24.30423,-13500.00
26930,6,Receipt,R13018,RLO950LX6T,2023-12-24 19:22:22.579121,-7000.00
26931,74,Receipt,R13019,RLO65BY60A,2023-12-24 20:30:44.725669,-13500.00
26932,707,Receipt,R13020,RLO65CFHGG,2023-12-24 20:33:58.10704,-1500.00
26933,279,Receipt,R13021,RLO55SFSQD,2023-12-24 23:17:24.196785,-14000.00
26934,485,Receipt,R13022,RLP96ECF39,2023-12-25 09:25:58.746834,-8000.00
26935,724,Receipt,R13023,RLP16HEQZD,2023-12-25 09:54:26.435969,-8000.00
26936,738,Receipt,R13024,RLP96LEJK9,2023-12-25 10:30:05.832379,-2500.00
26937,9,Receipt,R13025,RLP66YII2S,2023-12-25 12:25:52.491599,-5000.00
26938,515,Receipt,R13026,RLP977XLO7,2023-12-25 13:52:27.670015,-8000.00
26939,29,Receipt,R13027,RLP288HD9M,2023-12-25 19:27:06.49824,-500.00
26940,15,Receipt,R13028,RLP888P566,2023-12-25 19:28:34.867676,-8000.00
26941,281,Receipt,R13029,RLP388WFZF,2023-12-25 19:30:13.156971,-7000.00
26942,9,Receipt,R13030,RLP88CLQPQ,2023-12-25 19:58:32.475541,-2000.00
26943,824,Receipt,R13031,RLP98N8RHB,2023-12-25 21:41:05.864063,-9500.00
26944,19,Receipt,R13032,RLP48ODXEM,2023-12-25 21:55:37.882851,-8000.00
26945,662,Receipt,R13033,RLQ396Q00H,2023-12-26 08:57:13.939691,-8500.00
26946,175,Receipt,R13034,IMARA10-12-23,2023-12-10 21:16:00.0,-90000
26947,735,Receipt,R13035,RLR4D4RRE4,2023-12-27 15:59:45.701929,-16000.00
26948,585,Receipt,R13036,RLR3D7ZKWV,2023-12-27 16:30:07.632513,-500.00
26949,137,Receipt,R13037,RLR9D8TFVN,2023-12-27 16:37:40.597952,-14500.00
26950,375,Receipt,R13038,RLR8E226M2,2023-12-27 20:11:27.195656,-5000.00
26951,756,Receipt,R13039,RLR9EARYF9,2023-12-27 21:22:42.54299,-12500.00
26952,777,Receipt,R13040,RLS8EYTCEA,2023-12-28 09:12:17.800069,-8000.00
26953,472,Receipt,R13041,RLS5FMXLYP,2023-12-28 13:09:09.655899,-8200.00
26954,602,Receipt,R13042,RLS8FPVCVY,2023-12-28 13:36:41.881057,-6000.00
26955,236,Receipt,R13043,RLS2FWHZKS,2023-12-28 14:39:12.367398,-14500.00
26956,585,Receipt,R13044,RLS5GKX86H,2023-12-28 18:14:29.919887,-300.00
26957,574,Receipt,R13045,RLT7HR6ZP7,2023-12-29 06:55:18.608717,-4000.00
26958,251,Receipt,R13046,RLT2II2OC8,2023-12-29 11:56:55.315453,-6000.00
26959,300,Receipt,R13047,RLT3JD8AOJ,2023-12-29 16:44:12.347247,-6500.00
26960,30,Receipt,R13048,RLT2K88Y48,2023-12-29 20:18:44.817709,-8500.00
26961,107,Receipt,R13049,RLK4OZD886,2023-12-29 21:53:43.68194,-10000.00
26962,825,Invoice,N13901,,2024-01-01 00:00:00.0,19000
26963,825,Receipt,R13052,RLS3FPRZVP,2023-12-29 22:53:16.045217,-14000.00
26964,826,Invoice,N13902,,2024-01-01 00:00:00.0,9000
26965,826,Receipt,R13053,RLD53463FJ,2023-12-29 23:03:31.452895,-9000.00
26966,609,Receipt,R13054,RLU6KQTMXQ,2023-12-30 00:24:46.482081,-2000.00
26967,271,Receipt,R13055,RLU3LDEAIH,2023-12-30 10:26:37.361124,-13500.00
26968,433,Receipt,R13056,RLU7LJE8RX,2023-12-30 11:23:13.725838,-8000.00
26969,57,Receipt,R13057,RLU0M1MSKC,2023-12-30 14:09:53.915225,-1000.00
26970,709,Receipt,R13058,RLU7MBCE67,2023-12-30 15:35:17.947104,-8000.00
26971,182,Receipt,R13059,RLU7N7YDYV,2023-12-30 19:34:49.36559,-15000.00
26972,469,Receipt,R13060,RLU1NSY2LX,2023-12-30 22:30:37.765724,-3000.00
26973,704,Receipt,R13061,RLU4NT003O,2023-12-30 22:31:21.596377,-8000.00
26974,818,Receipt,R13062,RLV1OM09Z1,2023-12-31 11:05:04.732299,-8000.00
26975,577,Receipt,R13063,RLV2ONVTBY,2023-12-31 11:24:51.794831,-2000.00
26976,722,Receipt,R13064,RLV0OPD1OI,2023-12-31 11:40:46.564502,-12500.00
26977,652,Receipt,R13065,RLV9OY3JPJ,2023-12-31 13:12:49.562117,-8000.00
26978,417,Receipt,R13066,RLV7P28QT7,2023-12-31 13:52:36.940925,-1000.00
26979,501,Receipt,R13067,RLV6QRBN90,2023-12-31 21:40:47.752488,-1000.00
26980,79,Receipt,R13068,RLV3QT34KV,2023-12-31 21:58:45.7565,-13500.00
26981,326,Invoice,N13903,,2024-01-01 00:00:07.170989,15500
26982,681,Invoice,N13905,,2024-01-01 00:00:07.237734,8000
26983,285,Invoice,N14150,,2024-01-01 00:00:07.210684,5000.00
26984,377,Invoice,N14149,,2024-01-01 00:00:07.208393,11500
26985,381,Invoice,N14148,,2024-01-01 00:00:07.208498,8500
26986,402,Invoice,N14147,,2024-01-01 00:00:07.208597,8000
26987,422,Invoice,N14146,,2024-01-01 00:00:07.208692,8000
26988,464,Invoice,N14145,,2024-01-01 00:00:07.20881,8000
26989,440,Invoice,N14144,,2024-01-01 00:00:07.208907,8000
26990,298,Invoice,N14143,,2024-01-01 00:00:07.209003,0
26991,253,Invoice,N14151,,2024-01-01 00:00:07.218312,5000
26992,387,Invoice,N14142,,2024-01-01 00:00:07.209134,7500
26993,334,Invoice,N14140,,2024-01-01 00:00:07.209327,8000
26994,328,Invoice,N14139,,2024-01-01 00:00:07.209418,13500
26995,362,Invoice,N14138,,2024-01-01 00:00:07.209516,5000
26996,354,Invoice,N14137,,2024-01-01 00:00:07.20962,8000
26997,378,Invoice,N14136,,2024-01-01 00:00:07.209717,0
26998,467,Invoice,N14135,,2024-01-01 00:00:07.209898,8000
26999,188,Invoice,N14134,,2024-01-01 00:00:07.210113,8500
27000,275,Invoice,N14133,,2024-01-01 00:00:07.210295,8500
27001,327,Invoice,N14141,,2024-01-01 00:00:07.209235,8500
27002,181,Invoice,N14152,,2024-01-01 00:00:07.210811,14500
27003,469,Invoice,N14153,,2024-01-01 00:00:07.211069,8000
27004,81,Invoice,N14154,,2024-01-01 00:00:07.213089,13500
27005,317,Invoice,N14173,,2024-01-01 00:00:07.210928,8000
27006,6,Invoice,N14172,,2024-01-01 00:00:07.211162,7000
27007,246,Invoice,N14171,,2024-01-01 00:00:07.211258,6500.00
27008,315,Invoice,N14170,,2024-01-01 00:00:07.211366,5000
27009,279,Invoice,N14169,,2024-01-01 00:00:07.211468,14500
27010,335,Invoice,N14168,,2024-01-01 00:00:07.211561,0
27011,452,Invoice,N14167,,2024-01-01 00:00:07.211654,8000
27012,392,Invoice,N14166,,2024-01-01 00:00:07.211747,8000
27013,407,Invoice,N14165,,2024-01-01 00:00:07.211842,8000
27014,408,Invoice,N14164,,2024-01-01 00:00:07.211952,8000
27015,470,Invoice,N14163,,2024-01-01 00:00:07.212077,8000
27016,236,Invoice,N14162,,2024-01-01 00:00:07.212198,14500
27017,316,Invoice,N14161,,2024-01-01 00:00:07.212309,16500
27018,214,Invoice,N14160,,2024-01-01 00:00:07.212472,14500
27019,194,Invoice,N14159,,2024-01-01 00:00:07.212575,12500
27020,71,Invoice,N14158,,2024-01-01 00:00:07.212667,13500
27021,51,Invoice,N14157,,2024-01-01 00:00:07.212778,12500
27022,69,Invoice,N14156,,2024-01-01 00:00:07.212892,13500
27023,80,Invoice,N14155,,2024-01-01 00:00:07.212992,13500
27024,284,Invoice,N14132,,2024-01-01 00:00:07.210421,8000
27025,514,Invoice,N14174,,2024-01-01 00:00:07.229272,8000
27026,243,Invoice,N14131,,2024-01-01 00:00:07.210562,6500
27027,307,Invoice,N14129,,2024-01-01 00:00:07.213302,10500
27028,396,Invoice,N14105,,2024-01-01 00:00:07.215858,8000
27029,489,Invoice,N14104,,2024-01-01 00:00:07.214448,14500
27030,58,Invoice,N14103,,2024-01-01 00:00:07.213586,18500
27031,410,Invoice,N14102,,2024-01-01 00:00:07.213686,8000
27032,411,Invoice,N14101,,2024-01-01 00:00:07.213803,8000
27033,413,Invoice,N14100,,2024-01-01 00:00:07.213901,8000
27034,427,Invoice,N14099,,2024-01-01 00:00:07.214011,8000
27035,456,Invoice,N14098,,2024-01-01 00:00:07.214141,9500
27036,416,Invoice,N14106,,2024-01-01 00:00:07.21598,8000
27037,480,Invoice,N14097,,2024-01-01 00:00:07.214234,8000
27038,395,Invoice,N14095,,2024-01-01 00:00:07.21455,8000
27039,461,Invoice,N14094,,2024-01-01 00:00:07.215706,8000
27040,84,Invoice,N14093,,2024-01-01 00:00:07.214644,17500
27041,358,Invoice,N14092,,2024-01-01 00:00:07.214736,8500
27042,138,Invoice,N14091,,2024-01-01 00:00:07.214991,17500
27043,144,Invoice,N14090,,2024-01-01 00:00:07.215113,14500
27044,137,Invoice,N14089,,2024-01-01 00:00:07.215234,14500
27045,331,Invoice,N14088,,2024-01-01 00:00:07.215373,13500
27046,485,Invoice,N14096,,2024-01-01 00:00:07.21435,8000
27047,417,Invoice,N14107,,2024-01-01 00:00:07.216116,8000
27048,300,Invoice,N14108,,2024-01-01 00:00:07.218199,6500.00
27049,35,Invoice,N14109,,2024-01-01 00:00:07.218103,7000.00
27050,336,Invoice,N14128,,2024-01-01 00:00:07.213396,13500
27051,365,Invoice,N14127,,2024-01-01 00:00:07.213493,85000
27052,433,Invoice,N14126,,2024-01-01 00:00:07.216233,8000
27053,314,Invoice,N14125,,2024-01-01 00:00:07.216334,5000
27054,195,Invoice,N14124,,2024-01-01 00:00:07.216456,12500
27055,375,Invoice,N14123,,2024-01-01 00:00:07.216604,5000
27056,70,Invoice,N14122,,2024-01-01 00:00:07.216722,13500
27057,139,Invoice,N14121,,2024-01-01 00:00:07.216823,14500
27058,75,Invoice,N14120,,2024-01-01 00:00:07.216993,13500
27059,289,Invoice,N14119,,2024-01-01 00:00:07.217125,11500
27060,159,Invoice,N14118,,2024-01-01 00:00:07.21722,15500
27061,149,Invoice,N14117,,2024-01-01 00:00:07.217316,9500
27062,250,Invoice,N14116,,2024-01-01 00:00:07.217418,6500.00
27063,304,Invoice,N14115,,2024-01-01 00:00:07.217513,8000
27064,150,Invoice,N14114,,2024-01-01 00:00:07.217615,9500
27065,310,Invoice,N14113,,2024-01-01 00:00:07.217718,5000
27066,338,Invoice,N14112,,2024-01-01 00:00:07.217814,14500
27067,209,Invoice,N14111,,2024-01-01 00:00:07.217908,12500
27068,154,Invoice,N14110,,2024-01-01 00:00:07.218003,13500
27069,330,Invoice,N14130,,2024-01-01 00:00:07.213199,16500
27070,251,Invoice,N14175,,2024-01-01 00:00:07.218518,6000.00
27071,258,Invoice,N14176,,2024-01-01 00:00:07.218612,13500
27072,42,Invoice,N14177,,2024-01-01 00:00:07.226759,6500.00
27073,277,Invoice,N14241,,2024-01-01 00:00:07.218712,10500
27074,179,Invoice,N14240,,2024-01-01 00:00:07.218806,11500
27075,186,Invoice,N14239,,2024-01-01 00:00:07.218907,13500
27076,182,Invoice,N14238,,2024-01-01 00:00:07.219005,15500
27077,176,Invoice,N14237,,2024-01-01 00:00:07.219098,8000
27078,228,Invoice,N14236,,2024-01-01 00:00:07.219192,13500
27079,15,Invoice,N14235,,2024-01-01 00:00:07.219315,8000
27080,9,Invoice,N14234,,2024-01-01 00:00:07.219413,8000
27081,318,Invoice,N14242,,2024-01-01 00:00:07.220688,16500
27082,288,Invoice,N14233,,2024-01-01 00:00:07.219511,7500
27083,311,Invoice,N14231,,2024-01-01 00:00:07.219714,8500
27084,66,Invoice,N14230,,2024-01-01 00:00:07.219809,13500
27085,21,Invoice,N14229,,2024-01-01 00:00:07.219903,8000
27086,222,Invoice,N14228,,2024-01-01 00:00:07.220031,14500
27087,306,Invoice,N14227,,2024-01-01 00:00:07.220153,13500
27088,19,Invoice,N14226,,2024-01-01 00:00:07.220259,8000
27089,189,Invoice,N14225,,2024-01-01 00:00:07.220398,8500
27090,65,Invoice,N14224,,2024-01-01 00:00:07.220497,13500
27091,313,Invoice,N14232,,2024-01-01 00:00:07.219618,4000
27092,123,Invoice,N14243,,2024-01-01 00:00:07.223989,6000
27093,23,Invoice,N14244,,2024-01-01 00:00:07.220786,8000
27094,39,Invoice,N14245,,2024-01-01 00:00:07.221181,7000.00
27095,54,Invoice,N14264,,2024-01-01 00:00:07.221293,12500
27097,34,Invoice,N14262,,2024-01-01 00:00:07.221821,7000.00
27098,280,Invoice,N14261,,2024-01-01 00:00:07.221961,7000.00
27099,72,Invoice,N14260,,2024-01-01 00:00:07.222157,13500
27100,37,Invoice,N14259,,2024-01-01 00:00:07.222255,7000.00
27101,30,Invoice,N14258,,2024-01-01 00:00:07.22236,8500
27102,93,Invoice,N14257,,2024-01-01 00:00:07.222475,19500
27103,20,Invoice,N14256,,2024-01-01 00:00:07.222571,8000
27104,247,Invoice,N14255,,2024-01-01 00:00:07.222674,6500.00
27105,29,Invoice,N14254,,2024-01-01 00:00:07.22277,8000
27106,89,Invoice,N14253,,2024-01-01 00:00:07.222866,18500
27107,79,Invoice,N14252,,2024-01-01 00:00:07.222966,13500
27108,32,Invoice,N14251,,2024-01-01 00:00:07.223091,8000.00
27109,57,Invoice,N14250,,2024-01-01 00:00:07.22323,12500
27110,107,Invoice,N14249,,2024-01-01 00:00:07.223325,5000.00
27111,102,Invoice,N14248,,2024-01-01 00:00:07.22342,15500
27112,108,Invoice,N14247,,2024-01-01 00:00:07.22362,5500.00
27113,91,Invoice,N14246,,2024-01-01 00:00:07.22374,15500
27114,52,Invoice,N14223,,2024-01-01 00:00:07.220592,12500
27115,281,Invoice,N14222,,2024-01-01 00:00:07.223849,7000
27116,96,Invoice,N14221,,2024-01-01 00:00:07.224157,15500
27117,343,Invoice,N14220,,2024-01-01 00:00:07.208179,0
27118,47,Invoice,N14196,,2024-01-01 00:00:07.226854,11500
27119,148,Invoice,N14195,,2024-01-01 00:00:07.22451,13500
27120,109,Invoice,N14194,,2024-01-01 00:00:07.224695,5500.00
27121,82,Invoice,N14193,,2024-01-01 00:00:07.224799,17500
27122,268,Invoice,N14192,,2024-01-01 00:00:07.225023,13500
27123,13,Invoice,N14191,,2024-01-01 00:00:07.22514,8000
27124,86,Invoice,N14190,,2024-01-01 00:00:07.225282,17250
27125,36,Invoice,N14189,,2024-01-01 00:00:07.225437,8500.00
27126,257,Invoice,N14188,,2024-01-01 00:00:07.225563,14500
27127,249,Invoice,N14187,,2024-01-01 00:00:07.225747,7500
27128,283,Invoice,N14186,,2024-01-01 00:00:07.225843,8500
27129,157,Invoice,N14185,,2024-01-01 00:00:07.225938,13500
27130,224,Invoice,N14184,,2024-01-01 00:00:07.226078,12500
27131,169,Invoice,N14183,,2024-01-01 00:00:07.226173,11500
27132,212,Invoice,N14182,,2024-01-01 00:00:07.226266,18500
27133,293,Invoice,N14181,,2024-01-01 00:00:07.226376,8000.00
27134,309,Invoice,N14180,,2024-01-01 00:00:07.226473,6500.00
27135,240,Invoice,N14179,,2024-01-01 00:00:07.226568,14500
